dependency_group_id,linear_context,aggregate_coordinate,component_coordinates,n_members,exact_relation,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_PROD_ece8,"PROD(pinj_i,ece8)","PROD(pinj,ece8)","PROD(pinj_15l,ece8)|PROD(pinj_15r,ece8)|PROD(pinj_21l,ece8)|PROD(pinj_21r,ece8)|PROD(pinj_30l,ece8)|PROD(pinj_30r,ece8)|PROD(pinj_33l,ece8)|PROD(pinj_33r,ece8)",9,"PROD(pinj,ece8) = sum_i PROD(pinj_i,ece8)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece8)|PROD(pinj_21l,ece8)|PROD(pinj_21r,ece8)|PROD(pinj_33l,ece8)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece9,"PROD(pinj_i,ece9)","PROD(pinj,ece9)","PROD(pinj_15l,ece9)|PROD(pinj_15r,ece9)|PROD(pinj_21l,ece9)|PROD(pinj_21r,ece9)|PROD(pinj_30l,ece9)|PROD(pinj_30r,ece9)|PROD(pinj_33l,ece9)|PROD(pinj_33r,ece9)",9,"PROD(pinj,ece9) = sum_i PROD(pinj_i,ece9)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece9)|PROD(pinj_21l,ece9)|PROD(pinj_21r,ece9)|PROD(pinj_33l,ece9)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece10,"PROD(pinj_i,ece10)","PROD(pinj,ece10)","PROD(pinj_15l,ece10)|PROD(pinj_15r,ece10)|PROD(pinj_21l,ece10)|PROD(pinj_21r,ece10)|PROD(pinj_30l,ece10)|PROD(pinj_30r,ece10)|PROD(pinj_33l,ece10)|PROD(pinj_33r,ece10)",9,"PROD(pinj,ece10) = sum_i PROD(pinj_i,ece10)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece10)|PROD(pinj_21l,ece10)|PROD(pinj_21r,ece10)|PROD(pinj_33l,ece10)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece11,"PROD(pinj_i,ece11)","PROD(pinj,ece11)","PROD(pinj_15l,ece11)|PROD(pinj_15r,ece11)|PROD(pinj_21l,ece11)|PROD(pinj_21r,ece11)|PROD(pinj_30l,ece11)|PROD(pinj_30r,ece11)|PROD(pinj_33l,ece11)|PROD(pinj_33r,ece11)",9,"PROD(pinj,ece11) = sum_i PROD(pinj_i,ece11)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece11)|PROD(pinj_21l,ece11)|PROD(pinj_21r,ece11)|PROD(pinj_33l,ece11)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece12,"PROD(pinj_i,ece12)","PROD(pinj,ece12)","PROD(pinj_15l,ece12)|PROD(pinj_15r,ece12)|PROD(pinj_21l,ece12)|PROD(pinj_21r,ece12)|PROD(pinj_30l,ece12)|PROD(pinj_30r,ece12)|PROD(pinj_33l,ece12)|PROD(pinj_33r,ece12)",9,"PROD(pinj,ece12) = sum_i PROD(pinj_i,ece12)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece12)|PROD(pinj_21l,ece12)|PROD(pinj_21r,ece12)|PROD(pinj_33l,ece12)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece13,"PROD(pinj_i,ece13)","PROD(pinj,ece13)","PROD(pinj_15l,ece13)|PROD(pinj_15r,ece13)|PROD(pinj_21l,ece13)|PROD(pinj_21r,ece13)|PROD(pinj_30l,ece13)|PROD(pinj_30r,ece13)|PROD(pinj_33l,ece13)|PROD(pinj_33r,ece13)",9,"PROD(pinj,ece13) = sum_i PROD(pinj_i,ece13)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece13)|PROD(pinj_21l,ece13)|PROD(pinj_21r,ece13)|PROD(pinj_33l,ece13)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece14,"PROD(pinj_i,ece14)","PROD(pinj,ece14)","PROD(pinj_15l,ece14)|PROD(pinj_15r,ece14)|PROD(pinj_21l,ece14)|PROD(pinj_21r,ece14)|PROD(pinj_30l,ece14)|PROD(pinj_30r,ece14)|PROD(pinj_33l,ece14)|PROD(pinj_33r,ece14)",9,"PROD(pinj,ece14) = sum_i PROD(pinj_i,ece14)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece14)|PROD(pinj_21l,ece14)|PROD(pinj_21r,ece14)|PROD(pinj_33l,ece14)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece15,"PROD(pinj_i,ece15)","PROD(pinj,ece15)","PROD(pinj_15l,ece15)|PROD(pinj_15r,ece15)|PROD(pinj_21l,ece15)|PROD(pinj_21r,ece15)|PROD(pinj_30l,ece15)|PROD(pinj_30r,ece15)|PROD(pinj_33l,ece15)|PROD(pinj_33r,ece15)",9,"PROD(pinj,ece15) = sum_i PROD(pinj_i,ece15)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece15)|PROD(pinj_21l,ece15)|PROD(pinj_21r,ece15)|PROD(pinj_33l,ece15)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece16,"PROD(pinj_i,ece16)","PROD(pinj,ece16)","PROD(pinj_15l,ece16)|PROD(pinj_15r,ece16)|PROD(pinj_21l,ece16)|PROD(pinj_21r,ece16)|PROD(pinj_30l,ece16)|PROD(pinj_30r,ece16)|PROD(pinj_33l,ece16)|PROD(pinj_33r,ece16)",9,"PROD(pinj,ece16) = sum_i PROD(pinj_i,ece16)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece16)|PROD(pinj_21l,ece16)|PROD(pinj_21r,ece16)|PROD(pinj_33l,ece16)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece17,"PROD(pinj_i,ece17)","PROD(pinj,ece17)","PROD(pinj_15l,ece17)|PROD(pinj_15r,ece17)|PROD(pinj_21l,ece17)|PROD(pinj_21r,ece17)|PROD(pinj_30l,ece17)|PROD(pinj_30r,ece17)|PROD(pinj_33l,ece17)|PROD(pinj_33r,ece17)",9,"PROD(pinj,ece17) = sum_i PROD(pinj_i,ece17)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece17)|PROD(pinj_21l,ece17)|PROD(pinj_21r,ece17)|PROD(pinj_33l,ece17)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece18,"PROD(pinj_i,ece18)","PROD(pinj,ece18)","PROD(pinj_15l,ece18)|PROD(pinj_15r,ece18)|PROD(pinj_21l,ece18)|PROD(pinj_21r,ece18)|PROD(pinj_30l,ece18)|PROD(pinj_30r,ece18)|PROD(pinj_33l,ece18)|PROD(pinj_33r,ece18)",9,"PROD(pinj,ece18) = sum_i PROD(pinj_i,ece18)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece18)|PROD(pinj_21l,ece18)|PROD(pinj_21r,ece18)|PROD(pinj_33l,ece18)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece19,"PROD(pinj_i,ece19)","PROD(pinj,ece19)","PROD(pinj_15l,ece19)|PROD(pinj_15r,ece19)|PROD(pinj_21l,ece19)|PROD(pinj_21r,ece19)|PROD(pinj_30l,ece19)|PROD(pinj_30r,ece19)|PROD(pinj_33l,ece19)|PROD(pinj_33r,ece19)",9,"PROD(pinj,ece19) = sum_i PROD(pinj_i,ece19)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece19)|PROD(pinj_21l,ece19)|PROD(pinj_21r,ece19)|PROD(pinj_33l,ece19)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece20,"PROD(pinj_i,ece20)","PROD(pinj,ece20)","PROD(pinj_15l,ece20)|PROD(pinj_15r,ece20)|PROD(pinj_21l,ece20)|PROD(pinj_21r,ece20)|PROD(pinj_30l,ece20)|PROD(pinj_30r,ece20)|PROD(pinj_33l,ece20)|PROD(pinj_33r,ece20)",9,"PROD(pinj,ece20) = sum_i PROD(pinj_i,ece20)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece20)|PROD(pinj_21l,ece20)|PROD(pinj_21r,ece20)|PROD(pinj_33l,ece20)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece21,"PROD(pinj_i,ece21)","PROD(pinj,ece21)","PROD(pinj_15l,ece21)|PROD(pinj_15r,ece21)|PROD(pinj_21l,ece21)|PROD(pinj_21r,ece21)|PROD(pinj_30l,ece21)|PROD(pinj_30r,ece21)|PROD(pinj_33l,ece21)|PROD(pinj_33r,ece21)",9,"PROD(pinj,ece21) = sum_i PROD(pinj_i,ece21)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece21)|PROD(pinj_21l,ece21)|PROD(pinj_21r,ece21)|PROD(pinj_33l,ece21)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece22,"PROD(pinj_i,ece22)","PROD(pinj,ece22)","PROD(pinj_15l,ece22)|PROD(pinj_15r,ece22)|PROD(pinj_21l,ece22)|PROD(pinj_21r,ece22)|PROD(pinj_30l,ece22)|PROD(pinj_30r,ece22)|PROD(pinj_33l,ece22)|PROD(pinj_33r,ece22)",9,"PROD(pinj,ece22) = sum_i PROD(pinj_i,ece22)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece22)|PROD(pinj_21l,ece22)|PROD(pinj_21r,ece22)|PROD(pinj_33l,ece22)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece23,"PROD(pinj_i,ece23)","PROD(pinj,ece23)","PROD(pinj_15l,ece23)|PROD(pinj_15r,ece23)|PROD(pinj_21l,ece23)|PROD(pinj_21r,ece23)|PROD(pinj_30l,ece23)|PROD(pinj_30r,ece23)|PROD(pinj_33l,ece23)|PROD(pinj_33r,ece23)",9,"PROD(pinj,ece23) = sum_i PROD(pinj_i,ece23)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece23)|PROD(pinj_21l,ece23)|PROD(pinj_21r,ece23)|PROD(pinj_33l,ece23)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece24,"PROD(pinj_i,ece24)","PROD(pinj,ece24)","PROD(pinj_15l,ece24)|PROD(pinj_15r,ece24)|PROD(pinj_21l,ece24)|PROD(pinj_21r,ece24)|PROD(pinj_30l,ece24)|PROD(pinj_30r,ece24)|PROD(pinj_33l,ece24)|PROD(pinj_33r,ece24)",9,"PROD(pinj,ece24) = sum_i PROD(pinj_i,ece24)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece24)|PROD(pinj_21l,ece24)|PROD(pinj_21r,ece24)|PROD(pinj_33l,ece24)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_PROD_ece25,"PROD(pinj_i,ece25)","PROD(pinj,ece25)","PROD(pinj_15l,ece25)|PROD(pinj_15r,ece25)|PROD(pinj_21l,ece25)|PROD(pinj_21r,ece25)|PROD(pinj_30l,ece25)|PROD(pinj_30r,ece25)|PROD(pinj_33l,ece25)|PROD(pinj_33r,ece25)",9,"PROD(pinj,ece25) = sum_i PROD(pinj_i,ece25)",LOCAL_DOCUMENTED,False,4,"PROD(pinj_15r,ece25)|PROD(pinj_21l,ece25)|PROD(pinj_21r,ece25)|PROD(pinj_33l,ece25)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
