signal,signal_index,mathematical_type_block,broad_scientific_family,scientific_type,description,archived_unit,canonical_unit,canonicalization_factor,origin_class,archived_dt_ms,source_supported_dt_min_ms,source_supported_dt_max_ms,n_shots_upstream_upsampled,upstream_upsampled_flag,aliasing_flag,uncalibrated_signal_flag,analysis_grid_relationship,provenance_status,derivative_qualification,channel_index_is_spatial_coordinate,channel_index_note
pinj_21l,35,X_NBI,neutral_beams,beam injection power and torque,"Injected neutral beam power, beamline 21L",W,W,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
pinj_21r,36,X_NBI,neutral_beams,beam injection power and torque,"Injected neutral beam power, beamline 21R",W,W,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
pinj_30l,37,X_NBI,neutral_beams,beam injection power and torque,"Injected neutral beam power, beamline 30L",W,W,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
pinj_30r,38,X_NBI,neutral_beams,beam injection power and torque,"Injected neutral beam power, beamline 30R",W,W,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
pinj_33l,39,X_NBI,neutral_beams,beam injection power and torque,"Injected neutral beam power, beamline 33L",W,W,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
pinj_33r,40,X_NBI,neutral_beams,beam injection power and torque,"Injected neutral beam power, beamline 33R",W,W,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
tinj,41,X_NBI,neutral_beams,beam injection power and torque,Injected neutral beam torque,N m,N m,1.0,CONTROL_COMMAND_OR_ACTUATION,0.1,0.0999976218787158,0.1,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece1,42,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 1,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece2,43,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 2,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece3,44,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 3,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece4,45,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 4,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece5,46,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 5,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece6,47,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 6,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece7,48,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 7,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece8,49,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 8,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece9,50,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 9,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece10,51,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 10,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece11,52,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 11,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece12,53,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 12,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece13,54,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 13,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece14,55,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 14,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece15,56,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 15,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece16,57,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 16,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece17,58,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 17,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece18,59,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 18,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece19,60,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 19,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece20,61,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 20,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece21,62,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 21,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece22,63,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 22,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece23,64,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 23,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece24,65,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 24,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece25,66,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 25,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece26,67,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 26,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece27,68,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 27,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece28,69,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 28,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece29,70,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 29,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece30,71,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 30,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece31,72,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 31,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece32,73,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 32,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece33,74,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 33,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece34,75,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 34,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece35,76,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 35,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece36,77,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 36,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece37,78,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 37,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece38,79,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 38,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece39,80,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 39,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
ece40,81,X_ECE,ece_te_profile,electron temperature,ECE radiometer channel 40,keV,eV,1000.0,DIAGNOSTIC_RECONSTRUCTION,0.2,0.1999904875148632,0.2,0,False,False,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,standard,False,channel labels only; no documented geometry in the frozen object
cerqrott3,82,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 3",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.994179278230501,10.0,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqrott6,83,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 6",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.994179278230501,9.98003992015968,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqrott8,84,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 8",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqrott10,85,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 10",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqrott11,86,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 11",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqrott12,87,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 12",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqrott13,88,X_CER_v,cer_rotation_ti,toroidal rotation velocity,"CER toroidal rotation velocity, channel 13",km/s,m/s,1000.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit3,89,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 3",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.994179278230501,10.0,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit6,90,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 6",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.994179278230501,9.98003992015968,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit8,91,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 8",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit10,92,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 10",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit11,93,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 11",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit12,94,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 12",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
cerqtit13,95,X_CER_Ti,cer_rotation_ti,ion temperature,"CER ion temperature, channel 13",eV,eV,1.0,DIAGNOSTIC_RECONSTRUCTION,10.0,4.990366088631984,9.973614775725594,0,False,True,False,grid is never finer than this quantity's provenance-supported temporal-resolution estimate,certified_independent_of_target,ALIASING_RISK on derivatives,False,channel labels only; no documented geometry in the frozen object
