signal_id,shot_id,cohort,original_length,archived_length,support_ms,average_source_supported_dt_ms,archived_dt_ms,resampling_method,resampling_category,upsample_ratio,upstream_upsampled,source_coarser_than_archived,evidence_class,qualification
ece34,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece35,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece36,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece37,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece38,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece39,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece4,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece40,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece5,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece6,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece7,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece8,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ece9,155537,external,24450,24449,4889.6,0.19999181970632748,0.2,cubic_spline,smooth_high_snr,0.999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
fs03da,155537,external,244500,244499,4889.960000000001,0.01999991820007444,0.020000000000000004,pchip_no_smoothing,noisy,0.9999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
fs04,155537,external,244500,244499,4889.960000000001,0.01999991820007444,0.020000000000000004,cubic_spline_simple,slow_varying,0.9999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
fs04da,155537,external,244500,244499,4889.960000000001,0.01999991820007444,0.020000000000000004,cubic_spline_simple,slow_varying,0.9999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
fs05da,155537,external,244500,244499,4889.960000000001,0.01999991820007444,0.020000000000000004,pchip_careful,fast_transient,0.9999959100204499,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
gasa,155537,external,9780,2445,4888.0,0.49984661008283054,2.0,decimate_with_antialiasing,smooth_high_snr,0.25,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
gasb,155537,external,9780,2445,4888.0,0.49984661008283054,2.0,decimate_with_antialiasing,fast_transient,0.25,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
gasc,155537,external,9780,2445,4888.0,0.49984661008283054,2.0,decimate_with_antialiasing,fast_transient,0.25,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
gasd,155537,external,9780,2445,4888.0,0.49984661008283054,2.0,decimate_with_antialiasing,noisy,0.25,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
ip,155537,external,9781,4890,4889.0,0.49989775051124746,1.0,cubic_spline,smooth_high_snr,0.49994888048256825,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
kappa,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
li,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pcbcoil,155537,external,19559,6520,4889.749987654568,0.25001278186187587,0.7500766969864348,decimate_with_antialiasing,smooth_high_snr,0.3333503757860831,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pcdiamag3,155537,external,19559,6520,4889.749987654568,0.25001278186187587,0.7500766969864348,decimate_with_antialiasing,smooth_high_snr,0.3333503757860831,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,cubic_spline,smooth_high_snr,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_15l,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,pchip_careful,fast_transient,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_15r,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,pchip_careful,fast_transient,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_21l,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,cubic_spline,smooth_high_snr,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_21r,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,pchip_careful,fast_transient,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_30l,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,pchip_careful,fast_transient,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_30r,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,cubic_spline,smooth_high_snr,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_33l,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,pchip_careful,fast_transient,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
pinj_33r,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,cubic_spline,smooth_high_snr,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
prmtan_neped,155537,external,1016,508,4585.624053955078,4.51785621079318,9.044623380582008,decimate_with_antialiasing,fast_transient,0.5,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
prmtan_teped,155537,external,1012,506,4585.050048828125,4.535163253044634,9.079307027382425,decimate_with_antialiasing,slow_varying,0.5,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
q95,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
rmaxis,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
rsurf,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
tinj,155537,external,48901,48900,4889.900000000001,0.09999795501022496,0.1,cubic_spline,smooth_high_snr,0.9999795505204393,False,False,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
tribot,155537,external,227,239,4760.0,21.061946902654867,20.0,pchip_careful,fast_transient,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
tritop,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
volume,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
vsurf,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline,smooth_high_snr,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
zcur,155537,external,227,239,4760.0,21.061946902654867,20.0,pchip_no_smoothing,noisy,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
zmaxis,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline_simple,slow_varying,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
zsurf,155537,external,227,239,4760.0,21.061946902654867,20.0,cubic_spline_simple,slow_varying,1.052863436123348,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
aminor,159310,external,245,249,4960.0,20.327868852459016,20.0,cubic_spline,smooth_high_snr,1.0163265306122449,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
area,159310,external,245,249,4960.0,20.327868852459016,20.0,cubic_spline,smooth_high_snr,1.0163265306122449,True,True,STRONGLY_INFERRED,support-based average cadence from sample count; NOT an exact native sampling interval - original timestamps are unavailable and the upstream generator is absent (U001). It is a LOWER BOUND on coarseness.
